order_id,product_id,product_name,category,price,quantity,total_amount,city,province,order_date,customer_id
ORD03927,P005,T-Shirt,Clothing,29.99,2,59.98,Lahore,Punjab,2023-11-10,CUST5481
ORD03928,P015,Yoga Mat,Sports,39.99,5,199.95,Lahore,Punjab,2023-08-13,CUST1783
ORD03929,P014,Shampoo,Beauty,12.99,1,12.99,Rawalpindi,Punjab,2023-12-18,CUST8164
ORD03930,P011,Sofa,Furniture,599.99,1,599.99,Quetta,Balochistan,2023-05-05,CUST2637
ORD03931,P004,Running Shoes,Footwear,89.99,4,359.96,Faisalabad,Punjab,2023-09-30,CUST6705
ORD03932,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-10-11,CUST4441
ORD03933,P011,Sofa,Furniture,599.99,2,1199.98,Quetta,Balochistan,2023-06-03,CUST2422
ORD03934,P015,Yoga Mat,Sports,39.99,5,199.95,Rawalpindi,Punjab,2023-01-01,CUST3303
ORD03935,P004,Running Shoes,Footwear,89.99,5,449.95,Quetta,Balochistan,2023-10-03,CUST1316
ORD03936,P004,Running Shoes,Footwear,89.99,2,179.98,Peshawar,KPK,2023-05-04,CUST7693
ORD03937,P007,Coffee Maker,Appliances,79.99,3,239.97,Islamabad,Federal,2023-04-09,CUST6140
ORD03938,P006,Jeans,Clothing,59.99,2,119.98,Lahore,Punjab,2023-10-29,CUST4634
ORD03939,P003,Headphones,Electronics,149.99,5,749.95,Peshawar,KPK,2023-11-12,CUST2582
ORD03940,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-12-01,CUST4191
ORD03941,P001,Laptop,Electronics,899.99,2,1799.98,Multan,Punjab,2023-05-25,CUST8832
ORD03942,P004,Running Shoes,Footwear,89.99,4,359.96,Rawalpindi,Punjab,2023-10-31,CUST2953
ORD03943,P015,Yoga Mat,Sports,39.99,1,39.99,Multan,Punjab,2023-01-16,CUST4050
ORD03944,P010,Textbook,Books,79.99,1,79.99,Karachi,Sindh,2023-11-23,CUST7510
ORD03945,P006,Jeans,Clothing,59.99,5,299.95,Multan,Punjab,2023-08-14,CUST9980
ORD03946,P003,Headphones,Electronics,149.99,1,149.99,Karachi,Sindh,2023-11-28,CUST8658
ORD03947,P009,Novel Book,Books,14.99,4,59.96,Islamabad,Federal,2023-03-31,CUST2869
ORD03948,P001,Laptop,Electronics,899.99,1,899.99,Quetta,Balochistan,2023-01-07,CUST2156
ORD03949,P006,Jeans,Clothing,59.99,5,299.95,Islamabad,Federal,2023-07-14,CUST9544
ORD03950,P014,Shampoo,Beauty,12.99,1,12.99,Peshawar,KPK,2023-07-27,CUST3845
ORD03951,P015,Yoga Mat,Sports,39.99,5,199.95,Multan,Punjab,2023-10-07,CUST6067
ORD03952,P008,Blender,Appliances,49.99,2,99.98,Faisalabad,Punjab,2023-11-27,CUST9417
ORD03953,P002,Smartphone,Electronics,699.99,5,3499.95,Peshawar,KPK,2023-09-23,CUST6531
ORD03954,P010,Textbook,Books,79.99,4,319.96,Quetta,Balochistan,2023-02-01,CUST5052
ORD03955,P009,Novel Book,Books,14.99,5,74.95,Quetta,Balochistan,2023-07-23,CUST9494
ORD03956,P012,Office Chair,Furniture,249.99,4,999.96,Peshawar,KPK,2023-04-02,CUST9913
ORD03957,P011,Sofa,Furniture,599.99,5,2999.95,Peshawar,KPK,2023-12-12,CUST2812
ORD03958,P014,Shampoo,Beauty,12.99,1,12.99,Peshawar,KPK,2023-01-02,CUST5567
ORD03959,P007,Coffee Maker,Appliances,79.99,4,319.96,Karachi,Sindh,2023-11-06,CUST1271
ORD03960,P003,Headphones,Electronics,149.99,1,149.99,Islamabad,Federal,2023-02-25,CUST2572
ORD03961,P006,Jeans,Clothing,59.99,2,119.98,Rawalpindi,Punjab,2023-04-18,CUST3528
ORD03962,P006,Jeans,Clothing,59.99,3,179.97,Multan,Punjab,2023-08-15,CUST8246
ORD03963,P009,Novel Book,Books,14.99,4,59.96,Islamabad,Federal,2023-11-12,CUST5824
ORD03964,P002,Smartphone,Electronics,699.99,4,2799.96,Faisalabad,Punjab,2023-03-01,CUST7255
ORD03965,P002,Smartphone,Electronics,699.99,3,2099.97,Peshawar,KPK,2023-08-21,CUST6938
ORD03966,P002,Smartphone,Electronics,699.99,3,2099.97,Peshawar,KPK,2023-03-31,CUST6037
ORD03967,P013,Face Cream,Beauty,34.99,5,174.95,Rawalpindi,Punjab,2023-01-24,CUST5222
ORD03968,P013,Face Cream,Beauty,34.99,2,69.98,Karachi,Sindh,2023-01-11,CUST5227
ORD03969,P002,Smartphone,Electronics,699.99,2,1399.98,Rawalpindi,Punjab,2023-08-16,CUST2585
ORD03970,P009,Novel Book,Books,14.99,2,29.98,Rawalpindi,Punjab,2023-02-12,CUST6544
ORD03971,P014,Shampoo,Beauty,12.99,3,38.97,Karachi,Sindh,2023-05-26,CUST9800
ORD03972,P014,Shampoo,Beauty,12.99,5,64.95,Peshawar,KPK,2023-07-23,CUST2134
ORD03973,P015,Yoga Mat,Sports,39.99,4,159.96,Rawalpindi,Punjab,2023-12-31,CUST5057
ORD03974,P001,Laptop,Electronics,899.99,1,899.99,Quetta,Balochistan,2023-03-10,CUST1760
ORD03975,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-06-24,CUST3482
ORD03976,P010,Textbook,Books,79.99,1,79.99,Islamabad,Federal,2023-05-27,CUST7855
ORD03977,P014,Shampoo,Beauty,12.99,5,64.95,Faisalabad,Punjab,2023-10-26,CUST6173
ORD03978,P009,Novel Book,Books,14.99,4,59.96,Karachi,Sindh,2023-04-19,CUST8624
ORD03979,P001,Laptop,Electronics,899.99,2,1799.98,Peshawar,KPK,2023-03-07,CUST6221
ORD03980,P002,Smartphone,Electronics,699.99,5,3499.95,Peshawar,KPK,2023-10-10,CUST1080
ORD03981,P002,Smartphone,Electronics,699.99,4,2799.96,Peshawar,KPK,2023-04-28,CUST5594
ORD03982,P002,Smartphone,Electronics,699.99,1,699.99,Karachi,Sindh,2023-08-07,CUST8887
ORD03983,P002,Smartphone,Electronics,699.99,1,699.99,Rawalpindi,Punjab,2023-05-18,CUST8009
ORD03984,P014,Shampoo,Beauty,12.99,3,38.97,Islamabad,Federal,2023-12-01,CUST6142
ORD03985,P011,Sofa,Furniture,599.99,3,1799.97,Karachi,Sindh,2023-01-18,CUST4106
ORD03986,P002,Smartphone,Electronics,699.99,4,2799.96,Faisalabad,Punjab,2023-12-11,CUST8871
ORD03987,P006,Jeans,Clothing,59.99,3,179.97,Karachi,Sindh,2023-06-13,CUST1161
ORD03988,P009,Novel Book,Books,14.99,2,29.98,Karachi,Sindh,2023-03-07,CUST3628
ORD03989,P012,Office Chair,Furniture,249.99,3,749.97,Multan,Punjab,2023-02-25,CUST2303
ORD03990,P009,Novel Book,Books,14.99,5,74.95,Multan,Punjab,2023-08-14,CUST5002
ORD03991,P010,Textbook,Books,79.99,2,159.98,Peshawar,KPK,2023-06-01,CUST6340
ORD03992,P011,Sofa,Furniture,599.99,3,1799.97,Multan,Punjab,2023-09-23,CUST2300
ORD03993,P009,Novel Book,Books,14.99,3,44.97,Rawalpindi,Punjab,2023-11-24,CUST9431
ORD03994,P011,Sofa,Furniture,599.99,5,2999.95,Rawalpindi,Punjab,2023-11-05,CUST7274
ORD03995,P006,Jeans,Clothing,59.99,4,239.96,Islamabad,Federal,2023-10-23,CUST7833
ORD03996,P011,Sofa,Furniture,599.99,1,599.99,Multan,Punjab,2023-09-22,CUST9277
ORD03997,P003,Headphones,Electronics,149.99,4,599.96,Faisalabad,Punjab,2023-07-24,CUST5987
ORD03998,P008,Blender,Appliances,49.99,3,149.97,Quetta,Balochistan,2023-12-09,CUST7616
ORD03999,P012,Office Chair,Furniture,249.99,1,249.99,Lahore,Punjab,2023-07-08,CUST8627
ORD04000,P014,Shampoo,Beauty,12.99,5,64.95,Quetta,Balochistan,2023-05-18,CUST9193
ORD04001,P007,Coffee Maker,Appliances,79.99,1,79.99,Rawalpindi,Punjab,2023-11-13,CUST7315
ORD04002,P015,Yoga Mat,Sports,39.99,5,199.95,Karachi,Sindh,2023-01-01,CUST1129
ORD04003,P011,Sofa,Furniture,599.99,4,2399.96,Rawalpindi,Punjab,2023-10-20,CUST3532
ORD04004,P008,Blender,Appliances,49.99,5,249.95,Islamabad,Federal,2023-09-04,CUST9142
ORD04005,P005,T-Shirt,Clothing,29.99,1,29.99,Islamabad,Federal,2023-04-03,CUST1530
ORD04006,P015,Yoga Mat,Sports,39.99,1,39.99,Faisalabad,Punjab,2023-05-20,CUST9477
ORD04007,P007,Coffee Maker,Appliances,79.99,2,159.98,Karachi,Sindh,2023-05-06,CUST2584
ORD04008,P006,Jeans,Clothing,59.99,2,119.98,Karachi,Sindh,2023-06-06,CUST6361
ORD04009,P013,Face Cream,Beauty,34.99,1,34.99,Quetta,Balochistan,2023-10-31,CUST5914
ORD04010,P007,Coffee Maker,Appliances,79.99,4,319.96,Quetta,Balochistan,2023-05-04,CUST7185
ORD04011,P002,Smartphone,Electronics,699.99,1,699.99,Lahore,Punjab,2023-09-04,CUST6207
ORD04012,P015,Yoga Mat,Sports,39.99,2,79.98,Faisalabad,Punjab,2023-08-30,CUST9307
ORD04013,P010,Textbook,Books,79.99,3,239.97,Faisalabad,Punjab,2023-07-16,CUST9238
ORD04014,P013,Face Cream,Beauty,34.99,3,104.97,Lahore,Punjab,2023-07-21,CUST3867
ORD04015,P014,Shampoo,Beauty,12.99,3,38.97,Karachi,Sindh,2023-03-14,CUST3912
ORD04016,P003,Headphones,Electronics,149.99,2,299.98,Faisalabad,Punjab,2023-12-02,CUST7251
ORD04017,P013,Face Cream,Beauty,34.99,3,104.97,Quetta,Balochistan,2023-10-22,CUST2939
ORD04018,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-12-10,CUST6055
ORD04019,P009,Novel Book,Books,14.99,4,59.96,Rawalpindi,Punjab,2023-06-21,CUST3744
ORD04020,P003,Headphones,Electronics,149.99,4,599.96,Faisalabad,Punjab,2023-01-08,CUST7830
ORD04021,P010,Textbook,Books,79.99,5,399.95,Peshawar,KPK,2023-08-03,CUST7191
ORD04022,P010,Textbook,Books,79.99,1,79.99,Peshawar,KPK,2023-09-19,CUST5167
ORD04023,P003,Headphones,Electronics,149.99,5,749.95,Islamabad,Federal,2023-10-17,CUST5540
ORD04024,P006,Jeans,Clothing,59.99,1,59.99,Multan,Punjab,2023-10-02,CUST3717
ORD04025,P003,Headphones,Electronics,149.99,5,749.95,Faisalabad,Punjab,2023-10-13,CUST6908
ORD04026,P008,Blender,Appliances,49.99,5,249.95,Faisalabad,Punjab,2023-06-16,CUST7104
ORD04027,P005,T-Shirt,Clothing,29.99,3,89.97,Peshawar,KPK,2023-12-10,CUST5320
ORD04028,P006,Jeans,Clothing,59.99,2,119.98,Lahore,Punjab,2023-11-16,CUST7479
ORD04029,P011,Sofa,Furniture,599.99,4,2399.96,Quetta,Balochistan,2023-08-01,CUST8236
ORD04030,P003,Headphones,Electronics,149.99,1,149.99,Karachi,Sindh,2023-12-22,CUST5679
ORD04031,P003,Headphones,Electronics,149.99,1,149.99,Rawalpindi,Punjab,2023-03-03,CUST6512
ORD04032,P002,Smartphone,Electronics,699.99,5,3499.95,Karachi,Sindh,2023-06-18,CUST8946
ORD04033,P013,Face Cream,Beauty,34.99,2,69.98,Rawalpindi,Punjab,2023-08-04,CUST3369
ORD04034,P008,Blender,Appliances,49.99,3,149.97,Peshawar,KPK,2023-01-18,CUST1097
ORD04035,P003,Headphones,Electronics,149.99,3,449.97,Rawalpindi,Punjab,2023-02-12,CUST6244
ORD04036,P013,Face Cream,Beauty,34.99,5,174.95,Karachi,Sindh,2023-07-16,CUST7187
ORD04037,P004,Running Shoes,Footwear,89.99,4,359.96,Faisalabad,Punjab,2023-09-01,CUST6798
ORD04038,P007,Coffee Maker,Appliances,79.99,4,319.96,Peshawar,KPK,2023-03-29,CUST2527
ORD04039,P014,Shampoo,Beauty,12.99,5,64.95,Islamabad,Federal,2023-07-21,CUST6008
ORD04040,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-06-22,CUST2720
ORD04041,P005,T-Shirt,Clothing,29.99,3,89.97,Islamabad,Federal,2023-12-26,CUST2048
ORD04042,P012,Office Chair,Furniture,249.99,4,999.96,Faisalabad,Punjab,2023-06-10,CUST7705
ORD04043,P010,Textbook,Books,79.99,3,239.97,Peshawar,KPK,2023-09-18,CUST2478
ORD04044,P014,Shampoo,Beauty,12.99,2,25.98,Peshawar,KPK,2023-04-23,CUST3657
ORD04045,P001,Laptop,Electronics,899.99,3,2699.97,Faisalabad,Punjab,2023-04-28,CUST8756
ORD04046,P002,Smartphone,Electronics,699.99,2,1399.98,Faisalabad,Punjab,2023-08-15,CUST8666
ORD04047,P011,Sofa,Furniture,599.99,4,2399.96,Multan,Punjab,2023-06-27,CUST4408
ORD04048,P009,Novel Book,Books,14.99,2,29.98,Karachi,Sindh,2023-01-18,CUST9535
ORD04049,P005,T-Shirt,Clothing,29.99,1,29.99,Faisalabad,Punjab,2023-02-15,CUST7469
ORD04050,P011,Sofa,Furniture,599.99,5,2999.95,Faisalabad,Punjab,2023-06-28,CUST8268
ORD04051,P011,Sofa,Furniture,599.99,4,2399.96,Faisalabad,Punjab,2023-12-16,CUST9677
ORD04052,P012,Office Chair,Furniture,249.99,1,249.99,Quetta,Balochistan,2023-02-07,CUST3347
ORD04053,P011,Sofa,Furniture,599.99,1,599.99,Rawalpindi,Punjab,2023-07-05,CUST9084
ORD04054,P011,Sofa,Furniture,599.99,5,2999.95,Karachi,Sindh,2023-06-11,CUST5944
ORD04055,P001,Laptop,Electronics,899.99,1,899.99,Lahore,Punjab,2023-03-13,CUST4611
ORD04056,P007,Coffee Maker,Appliances,79.99,3,239.97,Faisalabad,Punjab,2023-02-23,CUST8745
ORD04057,P004,Running Shoes,Footwear,89.99,1,89.99,Peshawar,KPK,2023-08-21,CUST3334
ORD04058,P004,Running Shoes,Footwear,89.99,4,359.96,Lahore,Punjab,2023-06-04,CUST1847
ORD04059,P013,Face Cream,Beauty,34.99,4,139.96,Quetta,Balochistan,2023-11-09,CUST8484
ORD04060,P002,Smartphone,Electronics,699.99,5,3499.95,Multan,Punjab,2023-12-01,CUST3499
ORD04061,P007,Coffee Maker,Appliances,79.99,3,239.97,Multan,Punjab,2023-12-12,CUST5748
ORD04062,P003,Headphones,Electronics,149.99,1,149.99,Multan,Punjab,2023-10-19,CUST1890
ORD04063,P015,Yoga Mat,Sports,39.99,2,79.98,Islamabad,Federal,2023-06-28,CUST5834
ORD04064,P007,Coffee Maker,Appliances,79.99,1,79.99,Lahore,Punjab,2023-10-17,CUST5879
ORD04065,P002,Smartphone,Electronics,699.99,4,2799.96,Faisalabad,Punjab,2023-12-06,CUST1676
ORD04066,P006,Jeans,Clothing,59.99,3,179.97,Peshawar,KPK,2023-12-04,CUST1817
ORD04067,P001,Laptop,Electronics,899.99,1,899.99,Islamabad,Federal,2023-12-29,CUST1391
ORD04068,P004,Running Shoes,Footwear,89.99,4,359.96,Peshawar,KPK,2023-06-21,CUST4760
ORD04069,P005,T-Shirt,Clothing,29.99,3,89.97,Peshawar,KPK,2023-08-22,CUST5340
ORD04070,P013,Face Cream,Beauty,34.99,3,104.97,Islamabad,Federal,2023-03-05,CUST5172
ORD04071,P011,Sofa,Furniture,599.99,2,1199.98,Quetta,Balochistan,2023-03-03,CUST2798
ORD04072,P003,Headphones,Electronics,149.99,5,749.95,Quetta,Balochistan,2023-07-15,CUST6758
ORD04073,P014,Shampoo,Beauty,12.99,3,38.97,Lahore,Punjab,2023-03-16,CUST8770
ORD04074,P003,Headphones,Electronics,149.99,2,299.98,Islamabad,Federal,2023-07-10,CUST2987
ORD04075,P015,Yoga Mat,Sports,39.99,4,159.96,Rawalpindi,Punjab,2023-12-24,CUST9493
ORD04076,P015,Yoga Mat,Sports,39.99,4,159.96,Karachi,Sindh,2023-01-19,CUST9618
ORD04077,P012,Office Chair,Furniture,249.99,1,249.99,Lahore,Punjab,2023-08-25,CUST7124
ORD04078,P003,Headphones,Electronics,149.99,4,599.96,Karachi,Sindh,2023-02-15,CUST6993
ORD04079,P012,Office Chair,Furniture,249.99,1,249.99,Multan,Punjab,2023-03-19,CUST6158
ORD04080,P010,Textbook,Books,79.99,2,159.98,Faisalabad,Punjab,2023-07-02,CUST6135
ORD04081,P013,Face Cream,Beauty,34.99,4,139.96,Faisalabad,Punjab,2023-04-02,CUST6301
ORD04082,P008,Blender,Appliances,49.99,4,199.96,Faisalabad,Punjab,2023-06-08,CUST7434
ORD04083,P006,Jeans,Clothing,59.99,3,179.97,Rawalpindi,Punjab,2023-07-14,CUST9429
ORD04084,P007,Coffee Maker,Appliances,79.99,1,79.99,Faisalabad,Punjab,2023-10-20,CUST2895
ORD04085,P008,Blender,Appliances,49.99,3,149.97,Islamabad,Federal,2023-09-15,CUST4199
ORD04086,P004,Running Shoes,Footwear,89.99,4,359.96,Islamabad,Federal,2023-10-25,CUST4487
ORD04087,P013,Face Cream,Beauty,34.99,4,139.96,Rawalpindi,Punjab,2023-09-24,CUST6963
ORD04088,P006,Jeans,Clothing,59.99,5,299.95,Lahore,Punjab,2023-05-21,CUST8609
ORD04089,P002,Smartphone,Electronics,699.99,5,3499.95,Islamabad,Federal,2023-03-28,CUST8779
ORD04090,P008,Blender,Appliances,49.99,2,99.98,Rawalpindi,Punjab,2023-10-09,CUST8168
ORD04091,P002,Smartphone,Electronics,699.99,2,1399.98,Lahore,Punjab,2023-08-05,CUST5880
ORD04092,P002,Smartphone,Electronics,699.99,5,3499.95,Karachi,Sindh,2023-11-24,CUST7453
ORD04093,P007,Coffee Maker,Appliances,79.99,2,159.98,Rawalpindi,Punjab,2023-11-17,CUST8050
ORD04094,P006,Jeans,Clothing,59.99,2,119.98,Karachi,Sindh,2023-08-07,CUST5222
ORD04095,P015,Yoga Mat,Sports,39.99,5,199.95,Islamabad,Federal,2023-07-07,CUST9655
ORD04096,P011,Sofa,Furniture,599.99,1,599.99,Quetta,Balochistan,2023-04-27,CUST1879
ORD04097,P014,Shampoo,Beauty,12.99,3,38.97,Multan,Punjab,2023-03-27,CUST9533
ORD04098,P010,Textbook,Books,79.99,3,239.97,Faisalabad,Punjab,2023-06-02,CUST5459
ORD04099,P002,Smartphone,Electronics,699.99,4,2799.96,Islamabad,Federal,2023-03-22,CUST2309
ORD04100,P010,Textbook,Books,79.99,3,239.97,Lahore,Punjab,2023-02-03,CUST9457
ORD04101,P006,Jeans,Clothing,59.99,4,239.96,Rawalpindi,Punjab,2023-02-08,CUST1576
ORD04102,P002,Smartphone,Electronics,699.99,5,3499.95,Islamabad,Federal,2023-10-14,CUST6498
ORD04103,P015,Yoga Mat,Sports,39.99,3,119.97,Multan,Punjab,2023-02-24,CUST5892
ORD04104,P001,Laptop,Electronics,899.99,3,2699.97,Peshawar,KPK,2023-06-03,CUST6445
ORD04105,P009,Novel Book,Books,14.99,2,29.98,Faisalabad,Punjab,2023-04-22,CUST4152
ORD04106,P001,Laptop,Electronics,899.99,3,2699.97,Faisalabad,Punjab,2023-06-10,CUST1775
ORD04107,P014,Shampoo,Beauty,12.99,5,64.95,Multan,Punjab,2023-03-20,CUST5839
ORD04108,P003,Headphones,Electronics,149.99,2,299.98,Faisalabad,Punjab,2023-04-17,CUST1649
ORD04109,P014,Shampoo,Beauty,12.99,2,25.98,Peshawar,KPK,2023-06-06,CUST4283
ORD04110,P007,Coffee Maker,Appliances,79.99,2,159.98,Multan,Punjab,2023-08-18,CUST2033
ORD04111,P008,Blender,Appliances,49.99,5,249.95,Rawalpindi,Punjab,2023-11-25,CUST1469
ORD04112,P005,T-Shirt,Clothing,29.99,4,119.96,Islamabad,Federal,2023-10-22,CUST1661
ORD04113,P005,T-Shirt,Clothing,29.99,3,89.97,Peshawar,KPK,2023-04-06,CUST8642
ORD04114,P015,Yoga Mat,Sports,39.99,3,119.97,Lahore,Punjab,2023-09-08,CUST9755
ORD04115,P002,Smartphone,Electronics,699.99,5,3499.95,Islamabad,Federal,2023-11-29,CUST2789
ORD04116,P007,Coffee Maker,Appliances,79.99,5,399.95,Quetta,Balochistan,2023-05-01,CUST6051
ORD04117,P014,Shampoo,Beauty,12.99,2,25.98,Peshawar,KPK,2023-12-03,CUST8228
ORD04118,P011,Sofa,Furniture,599.99,5,2999.95,Karachi,Sindh,2023-11-14,CUST3343
ORD04119,P003,Headphones,Electronics,149.99,3,449.97,Rawalpindi,Punjab,2023-07-17,CUST4253
ORD04120,P009,Novel Book,Books,14.99,2,29.98,Multan,Punjab,2023-05-04,CUST2587
ORD04121,P010,Textbook,Books,79.99,4,319.96,Quetta,Balochistan,2023-04-15,CUST9459
ORD04122,P014,Shampoo,Beauty,12.99,2,25.98,Faisalabad,Punjab,2023-02-04,CUST6322
ORD04123,P004,Running Shoes,Footwear,89.99,2,179.98,Multan,Punjab,2023-07-30,CUST5260
ORD04124,P013,Face Cream,Beauty,34.99,1,34.99,Peshawar,KPK,2023-03-17,CUST1502
ORD04125,P015,Yoga Mat,Sports,39.99,4,159.96,Lahore,Punjab,2023-12-22,CUST7329
ORD04126,P001,Laptop,Electronics,899.99,4,3599.96,Quetta,Balochistan,2023-10-04,CUST5726
ORD04127,P005,T-Shirt,Clothing,29.99,4,119.96,Islamabad,Federal,2023-09-01,CUST7456
ORD04128,P002,Smartphone,Electronics,699.99,5,3499.95,Rawalpindi,Punjab,2023-01-12,CUST2772
ORD04129,P006,Jeans,Clothing,59.99,3,179.97,Peshawar,KPK,2023-05-11,CUST8622
ORD04130,P003,Headphones,Electronics,149.99,5,749.95,Peshawar,KPK,2023-06-16,CUST7297
ORD04131,P004,Running Shoes,Footwear,89.99,4,359.96,Rawalpindi,Punjab,2023-07-30,CUST9246
ORD04132,P010,Textbook,Books,79.99,5,399.95,Rawalpindi,Punjab,2023-04-23,CUST7935
ORD04133,P005,T-Shirt,Clothing,29.99,1,29.99,Quetta,Balochistan,2023-03-22,CUST9067
ORD04134,P006,Jeans,Clothing,59.99,3,179.97,Peshawar,KPK,2023-11-21,CUST1659
ORD04135,P010,Textbook,Books,79.99,1,79.99,Peshawar,KPK,2023-01-11,CUST2807
ORD04136,P014,Shampoo,Beauty,12.99,1,12.99,Rawalpindi,Punjab,2023-02-20,CUST7802
ORD04137,P002,Smartphone,Electronics,699.99,1,699.99,Karachi,Sindh,2023-07-27,CUST7261
ORD04138,P005,T-Shirt,Clothing,29.99,5,149.95,Rawalpindi,Punjab,2023-12-31,CUST8434
ORD04139,P009,Novel Book,Books,14.99,2,29.98,Rawalpindi,Punjab,2023-06-07,CUST4544
ORD04140,P011,Sofa,Furniture,599.99,5,2999.95,Peshawar,KPK,2023-09-22,CUST1520
ORD04141,P002,Smartphone,Electronics,699.99,5,3499.95,Karachi,Sindh,2023-05-11,CUST4375
ORD04142,P008,Blender,Appliances,49.99,5,249.95,Quetta,Balochistan,2023-07-12,CUST2989
ORD04143,P001,Laptop,Electronics,899.99,3,2699.97,Multan,Punjab,2023-05-29,CUST4110
ORD04144,P009,Novel Book,Books,14.99,3,44.97,Karachi,Sindh,2023-12-30,CUST3116
ORD04145,P010,Textbook,Books,79.99,5,399.95,Faisalabad,Punjab,2023-03-16,CUST1142
ORD04146,P010,Textbook,Books,79.99,1,79.99,Multan,Punjab,2023-08-09,CUST5886
ORD04147,P011,Sofa,Furniture,599.99,2,1199.98,Quetta,Balochistan,2023-05-14,CUST7141
ORD04148,P014,Shampoo,Beauty,12.99,1,12.99,Peshawar,KPK,2023-11-25,CUST5238
ORD04149,P002,Smartphone,Electronics,699.99,4,2799.96,Multan,Punjab,2023-10-10,CUST4212
ORD04150,P012,Office Chair,Furniture,249.99,4,999.96,Multan,Punjab,2023-10-30,CUST9723
ORD04151,P012,Office Chair,Furniture,249.99,5,1249.95,Multan,Punjab,2023-07-07,CUST4445
ORD04152,P011,Sofa,Furniture,599.99,2,1199.98,Rawalpindi,Punjab,2023-04-21,CUST6054
ORD04153,P005,T-Shirt,Clothing,29.99,4,119.96,Quetta,Balochistan,2023-06-04,CUST7643
ORD04154,P005,T-Shirt,Clothing,29.99,4,119.96,Rawalpindi,Punjab,2023-05-10,CUST3061
ORD04155,P006,Jeans,Clothing,59.99,3,179.97,Multan,Punjab,2023-06-19,CUST1859
ORD04156,P012,Office Chair,Furniture,249.99,2,499.98,Islamabad,Federal,2023-05-16,CUST2004
ORD04157,P011,Sofa,Furniture,599.99,2,1199.98,Peshawar,KPK,2023-04-01,CUST2694
ORD04158,P006,Jeans,Clothing,59.99,4,239.96,Faisalabad,Punjab,2023-01-07,CUST1318
ORD04159,P010,Textbook,Books,79.99,4,319.96,Rawalpindi,Punjab,2023-09-15,CUST3883
ORD04160,P006,Jeans,Clothing,59.99,1,59.99,Multan,Punjab,2023-02-17,CUST4881
ORD04161,P002,Smartphone,Electronics,699.99,3,2099.97,Karachi,Sindh,2023-12-25,CUST3897
ORD04162,P011,Sofa,Furniture,599.99,1,599.99,Rawalpindi,Punjab,2023-08-21,CUST4374
ORD04163,P008,Blender,Appliances,49.99,4,199.96,Lahore,Punjab,2023-12-10,CUST3889
ORD04164,P004,Running Shoes,Footwear,89.99,5,449.95,Quetta,Balochistan,2023-03-04,CUST4623
ORD04165,P004,Running Shoes,Footwear,89.99,5,449.95,Lahore,Punjab,2023-12-07,CUST3741
ORD04166,P004,Running Shoes,Footwear,89.99,1,89.99,Rawalpindi,Punjab,2023-01-27,CUST5336
ORD04167,P001,Laptop,Electronics,899.99,4,3599.96,Karachi,Sindh,2023-07-07,CUST8292
ORD04168,P010,Textbook,Books,79.99,1,79.99,Peshawar,KPK,2023-09-17,CUST8301
ORD04169,P013,Face Cream,Beauty,34.99,4,139.96,Karachi,Sindh,2023-10-16,CUST8292
ORD04170,P003,Headphones,Electronics,149.99,1,149.99,Faisalabad,Punjab,2023-06-19,CUST6350
ORD04171,P011,Sofa,Furniture,599.99,1,599.99,Peshawar,KPK,2023-08-18,CUST2842
ORD04172,P001,Laptop,Electronics,899.99,3,2699.97,Peshawar,KPK,2023-01-23,CUST1973
ORD04173,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-09-11,CUST6568
ORD04174,P006,Jeans,Clothing,59.99,3,179.97,Faisalabad,Punjab,2023-06-04,CUST8155
ORD04175,P007,Coffee Maker,Appliances,79.99,4,319.96,Multan,Punjab,2023-04-07,CUST9844
ORD04176,P001,Laptop,Electronics,899.99,3,2699.97,Islamabad,Federal,2023-09-27,CUST3661
ORD04177,P009,Novel Book,Books,14.99,2,29.98,Multan,Punjab,2023-11-14,CUST3766
ORD04178,P014,Shampoo,Beauty,12.99,5,64.95,Karachi,Sindh,2023-12-04,CUST4343
ORD04179,P014,Shampoo,Beauty,12.99,4,51.96,Peshawar,KPK,2023-11-30,CUST2157
ORD04180,P008,Blender,Appliances,49.99,5,249.95,Islamabad,Federal,2023-01-26,CUST5678
ORD04181,P006,Jeans,Clothing,59.99,1,59.99,Islamabad,Federal,2023-08-31,CUST6205
ORD04182,P015,Yoga Mat,Sports,39.99,2,79.98,Peshawar,KPK,2023-11-30,CUST3326
ORD04183,P007,Coffee Maker,Appliances,79.99,4,319.96,Islamabad,Federal,2023-07-17,CUST3315
ORD04184,P015,Yoga Mat,Sports,39.99,2,79.98,Rawalpindi,Punjab,2023-07-06,CUST3622
ORD04185,P001,Laptop,Electronics,899.99,4,3599.96,Karachi,Sindh,2023-06-16,CUST9905
ORD04186,P005,T-Shirt,Clothing,29.99,2,59.98,Quetta,Balochistan,2023-03-09,CUST5123
